,customerid,Country,State,LGA
2613,8a858e345a8ac48f015a8ec9267c7074,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
2614,8a85886e54101890015410e563b4325b,Nigeria,Lagos,Eti-Osa
2615,8a858ea75cef5535015cf37324bc186a,Nigeria,Ogun,Ado-Odo/Ota
2616,8a858f975c4582c4015c58df29937df8,Nigeria,Lagos,Surulere
2617,8a858fab5b9105dc015b9c57408c68dc,Nigeria,Ogun,Abeokuta South
2618,8a858fa158d4a6c00158f0024f7b611b,Nigeria,Lagos,Eti-Osa
2619,8a858faf56939fea015698f52c0b0e5b,Nigeria,Lagos,Alimosho
2620,8a858f30551130db01552563f6780605,Nigeria,Lagos,Ikeja
2621,8a858e885c63d379015c6cccc09b5b7a,Nigeria,Oyo,Egbeda
2622,8a858e1158dc4d8301590729328d2857,Nigeria,Lagos,Ifako-Ijaye
2623,8a858f925bec9b74015bece5fdc43462,Nigeria,Lagos,Ikeja
2624,8a858ed1594a282f0159645dd0d84491,Nigeria,Ogun,Ifo
2625,8a818823525dceef01525deda2480384,Nigeria,Rivers,Obio/Akpor
2626,8a858e325b3e903a015b3eb4ce4b2882,Nigeria,Lagos,Alimosho
2627,8a858fc75cd62882015cdf944e017b50,Nigeria,Lagos,Eti-Osa
2628,8a858e195b90e512015b9312936863cf,Nigeria,Katsina,Katsina
2629,8a8589125340c9660153418093970e29,Nigeria,Lagos,Amuwo-Odofin
2630,8a858e875c63d395015c69cfb3733438,Nigeria,Osun,Ilesha West
2631,8a858e8a575612610157713f256e1d4b,Nigeria,Lagos,Shomolu
2632,8a858fa4552add9f0155486adf77224e,Nigeria,Oyo,Saki West
2633,8a858ee45a1e6afb015a22a2e525677b,Nigeria,Lagos,Ajeromi-Ifelodun
2634,8a858ede5ca210f0015ca2c76bcf492d,Nigeria,Kwara,Ilorin South
2635,8a858f335c8d9723015c96e47eaf3ce7,Nigeria,Lagos,Surulere
2636,8a8588fd53c244bc0153c62ea7c404ee,Nigeria,Lagos,Kosofe
2637,8a858ed75bb64559015bc82c814e187a,Nigeria,Ogun,Ado-Odo/Ota
2638,8a858f265c2187bd015c24bd18b2461b,Nigeria,Ogun,Ado-Odo/Ota
2639,8a858faa56dffac60156f53870fd0c9e,Nigeria,Ogun,Ado-Odo/Ota
2640,8a858ff55b5d377b015b5d3ab51105e5,Nigeria,Lagos,Kosofe
2641,8a85888c54a05b820154a41ad90c504c,Nigeria,Ogun,Ado-Odo/Ota
2642,8a858eed5a42df95015a435ce1762491,Nigeria,Ogun,Abeokuta South
2643,8a858e685acda506015aceb81564458d,Nigeria,Ogun,Abeokuta South
2644,8a858f4e5d1d97f9015d1da5168f0863,Nigeria,Lagos,Surulere
2645,8a858f8e5c63d73e015c686a63141013,Nigeria,Lagos,Oshodi-Isolo
2646,8a858f98560bbe110156170e27073502,Nigeria,Lagos,Ikorodu
2647,8a858ede5ca210f0015ca6e7144b3d34,Nigeria,Rivers,Obio/Akpor
2648,8a858f365b2547f3015b32e1f8b753c7,Nigeria,Lagos,Eti-Osa
2649,8a8588e65485c1da0154869013603444,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
2650,8a858fe45cd62cbf015cd63942a40385,Nigeria,Kwara,Offa
2651,8a8588dc5384a05f01539d3773865219,Nigeria,Oyo,Ibadan South West
2652,8a858e485cc0eed3015cc51b36f261d2,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
2653,8a858f365668e43901566e4968220ae7,Nigeria,Lagos,Amuwo-Odofin
2654,8a858e985885ff6d01589211d7c01088,Nigeria,Lagos,Kosofe
2655,8a858fd55c45ba15015c468cb4463013,Nigeria,Lagos,Ikorodu
2656,8a8588ae53f1cb7c01540e8cf9f66b81,Nigeria,Ogun,Shagamu
2657,8a858e205c880ef2015c8859fc092b1f,Nigeria,Plateau,Jos South
2658,8a858e245c5f3f7c015c5fc06e1022b7,Nigeria,Edo,Egor
2659,8a858f8f5bfd3cfa015c00e809b600d4,Nigeria,Lagos,Ikeja
2660,8a858fcd56b9f22c0156c2fc17763dcc,Nigeria,Rivers,Etche
2661,8a858f2f54e28d530155075d38ad2d84,Nigeria,Lagos,Ifako-Ijaye
2662,8a858fb35a9469ec015a94f9554a5d13,Nigeria,Lagos,Alimosho
2663,8a858eda552adcc2015548f0eb523fc3,Nigeria,Lagos,Oshodi-Isolo
2664,8a858f665c45930d015c4b164bed3b03,Nigeria,Ogun,Abeokuta South
2665,8a858ea15ca2565c015ca5eab5a41571,Nigeria,Oyo,Ibadan North West
2666,8a858f1b5b256bc9015b28bed2fa4d4c,Nigeria,Lagos,Mushin
2667,8a858ea35d2d2f62015d309d53df2a01,Nigeria,Lagos,Ikorodu
2668,8a858f3455a0d8070155baddc1256a8b,Nigeria,Lagos,Ojo
2669,8a858eb4588604f7015888a52ac5111c,Nigeria,Anambra,Onitsha North
2670,8a858eba5c5a3035015c5d5787ab750c,Nigeria,Lagos,Kosofe
2671,8a858fb65b2020b2015b206ee078403a,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
2672,8a858fa85bd87d41015bd887ed650718,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
2673,8aab160f499477da014999ba2f0f578b,Nigeria,Lagos,Mushin
2674,8a858fff5c79144c015c7bdbfc086ce1,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
2675,8a8589a7545186b1015472f76aed2246,Nigeria,Bayelsa,Southern Ijaw
2676,8a85886e5410189001541a3d92df3588,Nigeria,Oyo,Akinyele
2677,8a858fe5569398920156adf52d137f11,Nigeria,Kwara,Ilorin South
2678,8a858e475c127bce015c169071077ceb,Nigeria,Lagos,Ikeja
2679,8a858fd65b80c79a015b80f0ca4d18d8,Nigeria,Lagos,Eti-Osa
2680,8a858f965c6950da015c7c022e4757a6,Nigeria,Kaduna,Zangon-Kataf
2681,8a858ff8582fcb86015843ff484e3a1a,Nigeria,Oyo,Ibadan South West
2682,8a858e875b910dfe015b917802c4282b,Nigeria,Ogun,Obafemi-Owode
2683,8a858953548fb0c001549d3ca0e6369c,Nigeria,Delta,Uvwie
2684,8a858fef570f30e50157285c1179057b,Nigeria,Lagos,Alimosho
2685,8a858fee5d1878f4015d187ebc4d0660,Nigeria,Ekiti,Ado Ekiti
2686,8a858fe5569398920156b5c197c9790d,Nigeria,Kwara,Ilorin South
2687,8a858fe758dc437a0158fd72d384604e,Nigeria,Lagos,Ikeja
2688,8a858e1d5cd58f9e015ceaef264365a0,Nigeria,Lagos,Agege
2689,8a858e3257b91c6d0157d208aede0483,Nigeria,Lagos,Shomolu
2690,8a858e335d1dd902015d25fb29be48ff,Nigeria,Lagos,Ikeja
2691,8a858ea85d0e7ed2015d11f3b4b713fb,Nigeria,Edo,Esan West
2692,8a858fcf5b39c3ba015b3a78721d01c8,Nigeria,Ogun,Obafemi-Owode
2693,8a858ea555d9e6020155f489c9b237f8,Nigeria,Oyo,Ibadan North West
2694,8a858f1d587204670158788b891a13c5,Nigeria,Ogun,Shagamu
2695,8a858f97594ab63d01597114ba347a39,Nigeria,Lagos,Surulere
2696,8a8588f5542eb0d401543413be2b3f9b,Nigeria,Lagos,Eti-Osa
2697,8a858e6f5668e01701566b0916350fbd,Nigeria,Lagos,Ikeja
2698,8a858eaa55a0b8ae0155bab849c616a1,Nigeria,Niger,Chanchaga
2699,8a858e1a5bce88e5015bced034b62745,Nigeria,Kwara,Ilorin East
2700,8a858e675cc6685e015cc71129364424,Nigeria,Kwara,Ilorin East
2701,8a858e445add19b4015ae7ed46155eb9,Nigeria,Lagos,Shomolu
2702,8a858e9d5b2465bb015b24743be909c3,Nigeria,Lagos,Lagos Island
2703,8a858f045556eaa4015567f7595b3f4f,Nigeria,Lagos,Ikeja
2704,8a858e0f5c45466f015c46d8a4047abc,Nigeria,Lagos,Badagry
2705,8a858e7d595026f8015959f2dcd67106,Nigeria,Oyo,Ido
2706,8a858e5856b7840c0156c2fa23987086,Nigeria,Lagos,Surulere
2707,8a858f615591c2cc01559b469f4b03e6,Nigeria,Ondo,Akure South
2708,8a858fcd5b85c2b1015b85ee2cca208e,Nigeria,Lagos,Kosofe
2709,8a858f9159ffa7a8015a0048a9df35d6,Nigeria,Lagos,Surulere
2710,8a85881053bc33670153c65bdb937097,Nigeria,Lagos,Eti-Osa
2711,8a858e085cc5b826015cc60650982c6c,Nigeria,Nassarawa,Karu
2712,8a858e4b5cb1e4d7015cbb9cbacf67e3,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
2713,8a858f965a60fcd2015a61557a7f4325,Nigeria,Ekiti,Ado Ekiti
2714,8a858f1554da2c400154e25d20ae34c9,Nigeria,Bayelsa,Yenegoa
2715,8a858f305c8dd672015c991b913e01df,Nigeria,Lagos,Ikorodu
2716,8a858eed5a476a3c015a4b0017914175,Nigeria,Cross River,Obubra
2717,8a858f78550ba10401550c694cfc464b,Nigeria,Oyo,Ibadan South West
2718,8a85898a53bc15600153bea84f9e21e3,Nigeria,Anambra,Awka North
2719,8a858ee45b8c041c015b8fe6cc4f01d2,Nigeria,Lagos,Lagos Island
2720,8a858fad5ccb633e015ccc48d4cb3ea8,Nigeria,Lagos,Ifako-Ijaye
2721,8a858eaf570f3a0a01571816732a3ae5,Nigeria,Bayelsa,Yenegoa
2722,8a858f055d0e3d8c015d0e7e0b242cf2,Nigeria,Rivers,Obio/Akpor
2723,8a858f785cea234f015ced8b948d22bb,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
2724,8a858e105c1c09c8015c1ff8c6666669,Nigeria,Lagos,Eti-Osa
2725,8a858e1d5ad28479015ad32c791e68f7,Nigeria,Oyo,Ibadan South West
2726,8a858fcc5d0cbc32015d0cf881f22aac,Nigeria,Kogi,Lokoja
2727,8a858fe756939bbb0156b45c746f61c2,Nigeria,Lagos,Agege
2728,8a858eb85cef9327015cf3a643af0628,Nigeria,Lagos,Alimosho
2729,8a858ee55cb156e6015cbb32a2cf1f7b,Nigeria,Lagos,Amuwo-Odofin
2730,8a858e2d5bb55d46015bbf3c999363f3,Nigeria,Kwara,Ilorin East
2731,8a858f255ca276c5015ca6175ff526db,Nigeria,Lagos,Surulere
2732,8a8588dc536a14130153753dc8d32698,Nigeria,Ogun,Obafemi-Owode
2733,8a858ee755a0c84a0155a8265e0e2b10,Nigeria,Lagos,Surulere
2734,8a858fb45583686f01558c5f9c364ac1,Nigeria,Oyo,Ibadan South East
2735,8a858fc75cd62882015ce320d4b64f4d,Nigeria,Delta,Uvwie
2736,8a858fe8555f401f01555f4577350080,Nigeria,Oyo,Ibadan North
2737,8a858e6d5b62e36f015b668ed4dc3aaa,Nigeria,Katsina,Batagarawa
2738,8a858e945bfdb9e7015bfe4f9a9a2283,Nigeria,Edo,Oredo
2739,8a858e475c1c2ea7015c1c66467d14ca,Nigeria,Ogun,Obafemi-Owode
2740,8a858f085a477386015a4b8a0ba90c44,Nigeria,Osun,Ilesha West
2741,8a858e6f5668e01701568d201f3343ca,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
2742,8a858fff5a28d297015a2bc47db84f33,Nigeria,Lagos,Agege
2743,8a858e69566ae5b801567ac352d84477,Nigeria,Ogun,Abeokuta South
2744,8a858ed45c454c11015c52e103ec40fc,Nigeria,Lagos,Eti-Osa
2745,8a858fc45c21da6f015c2ab17a494dbe,Nigeria,Lagos,Ikorodu
2746,8a858fa95c695f85015c6cd7c64b745b,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
2747,8a858e245b680423015b7ad113d6259a,Nigeria,Lagos,Eti-Osa
2748,8a858f2756cec0a30156db8888e92b10,Nigeria,Lagos,Mushin
2749,8a858f735aec46c4015af02a90835ac8,Nigeria,Benue,Makurdi
2750,8a858eb95591bf000155939bbc8954b9,Nigeria,Akwa Ibom,Ibesikpo Asutan
2751,8a858e875b1f7615015b1f9105b418af,Nigeria,Nassarawa,Karu
2752,8a858e0a5668e69c01567aa57c377762,Nigeria,Rivers,Obio/Akpor
2753,8a858fe25b8c4e5c015b8ca60f8a23f6,Nigeria,Lagos,Alimosho
2754,8a858fa154daefc00154e1dc8abf56db,Nigeria,Lagos,Lagos Island
2755,8a858f265c2187bd015c3123033b481a,Nigeria,Lagos,Kosofe
2756,8a858ec9590ad35d015923f4677d6f5e,Nigeria,Lagos,Ojo
2757,8a858fc9580b91da01581bca02085f52,Nigeria,Lagos,Badagry
2758,8a858f8b57a6f4c20157aeb720821edd,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
2759,8a858fa3552ae112015546dc8ab052c2,Nigeria,Ogun,Ifo
2760,8a858f6e5cb16eb9015cbfa6891845b2,Nigeria,Osun,Ede North
2761,8a858e69566ae5b801568d1b9290796c,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
2762,8a858f8a558227f2015588ff37f873d5,Nigeria,Lagos,Alimosho
2763,8a858f065bd31ee6015bd35984932c89,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
2764,8a858f7b5ca7abe3015cac08f7d43c87,Nigeria,Abia,Umuahia North
2765,8a858f905c06a9c0015c0c75e37a5974,Nigeria,Lagos,Ikorodu
2766,8a858e245a4f0e47015a5229053e6746,Nigeria,Kogi,Lokoja
2767,8a858f0c5cc68025015cc982465e7781,Nigeria,Lagos,Oshodi-Isolo
2768,8a858f9f5679951a015689f8cbab66c5,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
2769,8a8588d653a915270153aa2496f328dc,Nigeria,Kaduna,Zarki
2770,8a858eb75c21a2b9015c2d519a0a727e,Nigeria,Oyo,Oyo West
2771,8a858ed1594a282f015963c795622574,Nigeria,Lagos,Lagos Island
2772,8a858f3e58b4ff1a0158bff6b8c5080a,Nigeria,Delta,Uvwie
2773,8a858ed759d079530159d127708943f6,Nigeria,Lagos,Ikeja
2774,8a85892854be331a0154c82ebaa37440,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
2775,8a8589045384bd8301539e7e9cd27c7c,Nigeria,Lagos,Alimosho
2776,8a858e0256b781d80156c0e6c47c75e9,Nigeria,Edo,Oredo
2777,8a858ed55844707601584f421f9a2d79,Nigeria,Lagos,Alimosho
2778,8a858eed5a476a3c015a47c534cb305d,Nigeria,Kwara,Ilorin East
2779,8a858eec5ca21dcb015ca3824cdb63b2,Nigeria,Ogun,Ifo
2780,8a858e6f5cd5e874015cead5d36b257a,Nigeria,Lagos,Ikorodu
2781,8a858f74584a54aa01585cbeb48f4166,Benin,Littoral Department,Cotonou
2782,8a858e6f5668e01701567140f0f5212c,Nigeria,Delta,Udu
2783,8a858eda5c8863ff015c96bd0ee76a88,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
2784,8a858fbf5b3a0b46015b3d56a9a72115,Nigeria,Kogi,Lokoja
2785,8a858f305cb1ec4e015cc06c3e78725c,Nigeria,Lagos,Ikeja
2786,8a858fb85cc5f243015cc615318026ec,Nigeria,Anambra,Onitsha North
2787,8a858f4655ca643c0155cbc4e13945cc,Nigeria,Adamawa,Yola North
2788,8a858f695b5cbd3a015b5cd5ff29188a,Nigeria,Lagos,Shomolu
2789,8a858f255cb1710a015cc4fa8c86760b,Nigeria,Ogun,Abeokuta South
2790,8a858fed5a28bf0e015a29acfb4b3fcf,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
2791,8a858e0156b782a10156c206b49d04ed,Nigeria,Lagos,Mushin
2792,8a85881053bc33670153c7a4d2685aa0,Nigeria,Lagos,Alimosho
2793,8a858ffa55ca72a50155ccf1d5e068d4,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
2794,8a858f525b484af4015b484e35ec0367,Nigeria,Bayelsa,Yenegoa
2795,8a858f4958721a8c01587e91a7af19af,Nigeria,Lagos,Shomolu
2796,8a858ef258d4a48b0158d59498152dd8,Nigeria,Bayelsa,Yenegoa
2797,8a858f1f5c834d4f015c876553061133,Nigeria,Rivers,Port-Harcourt
2798,8a858eba5b681df4015b75ab13016a89,Nigeria,Lagos,Lagos Island
2799,8a858edb5b671760015b67573f222acd,Nigeria,Lagos,Ikorodu
2800,8a858e4357be1daf0157c96f4c915ef0,Nigeria,Ekiti,Ado Ekiti
2801,8a858e125b391784015b391ddd6a078d,Nigeria,Lagos,Kosofe
2802,8a858e585693982b0156ae3b98be2f9e,Nigeria,Lagos,Amuwo-Odofin
2803,8a858fda5d37b00c015d3ba42a19619e,Nigeria,Lagos,Eti-Osa
2804,8a858f30551130db0155130b0d0652c4,Nigeria,Delta,Ughelli South
2805,8a858e445cd56553015cd9811fb40911,Nigeria,Benue,Makurdi
2806,8a858f675c1c43bc015c209f0e59388c,Nigeria,Ogun,Abeokuta South
2807,8a858eda5c8863ff015c9b7f6a0d0803,Nigeria,Lagos,Ikorodu
2808,8a858ee55cb156e6015cc47b68eb2533,Nigeria,Lagos,Eti-Osa
2809,8a858e6c5c88d145015c89156898102a,Nigeria,Lagos,Mushin
2810,8a858ecc5a60be73015a60f4ebd12743,Nigeria,Kwara,Ilorin West
2811,8a858eda552adcc20155307212b55ac2,Nigeria,Lagos,Ifako-Ijaye
2812,8a858ee0560bc0770156222d2ade524c,Nigeria,Lagos,Kosofe
2813,8a85898a53bc15600153c76831594bcc,Nigeria,Lagos,Ikeja
2814,8a858e045cd5b1d6015cdfdd2d7b1310,Nigeria,Osun,Ede North
2815,8a858f15555455250155599a5f7a5dc1,Nigeria,Lagos,Ikorodu
2816,8a858e585693982b01569cbb3e6048da,Nigeria,Lagos,Alimosho
2817,8a858e0156b782a10156c19772015fcd,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
2818,8a858eda552adcc201555d5b88396bcf,Nigeria,Lagos,Eti-Osa
2819,8a858e945bfdb9e7015c02e0fdb0488b,Nigeria,Lagos,Mushin
2820,8a858fa25c120898015c15cdcecb5495,Nigeria,Lagos,Ikeja
2821,8a858e985885ff6d0158906f9c082a68,Nigeria,Rivers,Obio/Akpor
2822,8a858e255557edfe015563a492d53502,Nigeria,Oyo,Ido
2823,8a858eed5a476a3c015a4b5cd1cc7a5c,Nigeria,Oyo,Ido
2824,8a858eba5c884d2a015c8d20bd55732a,Nigeria,Lagos,Ikeja
2825,8a858e125c358780015c35aad25310ef,Nigeria,Delta,Ndokwa West
2826,8a858fe8586deed301586e1e5c961003,Nigeria,Oyo,Akinyele
2827,8a85896653e2e18b0153f09b2aa35634,Nigeria,Kwara,Ilorin West
2828,8a858f935760a618015772352d175492,Nigeria,Lagos,Eti-Osa
2829,8a858f2756cec0a30156e00f8a36011f,Nigeria,Lagos,Ikeja
2830,8a858e1d5b2510b2015b3059914e6865,Nigeria,Ogun,Ijebu Ode
2831,8a858fbd59e06eb70159e0cd82c232fc,Nigeria,Oyo,Ibadan South West
2832,8a858e355908083001591d1c3e4b02db,Nigeria,Lagos,Ikeja
2833,8a858f405d13c45f015d1581fab05f1f,Nigeria,Lagos,Surulere
2834,8a858fb4563228d201563e3b46c90a86,Nigeria,Lagos,Shomolu
2835,8a858e045cd5b1d6015ce403694c1191,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
2836,8a858f615b1ffb14015b2316f57f3839,Nigeria,Lagos,Alimosho
2837,8a85881053bc33670153c7b62bef61ca,Nigeria,Kwara,Ilorin East
2838,8a858f11594a3880015950e1221977d6,Nigeria,Lagos,Surulere
2839,8a858f615b1ffb14015b200e2dc10f69,Nigeria,Imo,Owerri-Municipal
2840,8a858e6f5cd5e874015cd9285d745cf7,Nigeria,Abia,Umuahia North
2841,8a858eac5ad81473015adb8fd64e2636,Nigeria,Lagos,Amuwo-Odofin
2842,8a85882953bc04f80153c205b75d7403,Nigeria,Lagos,Surulere
2843,8a858e3a5cef882a015cefc0bf3f1fa2,Nigeria,Lagos,Kosofe
2844,8a858e0156b782a10156beb5c215582e,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
2845,8a858fe75be82695015be82d3612075f,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
2846,8a858e705cb15527015cbfdc11d0733e,Nigeria,Enugu,Nsukka
2847,8a858e7a56e509290156f6ea4fca69d5,Nigeria,Ondo,Akure South
2848,8a858eb65c3b3074015c40de35080a99,Nigeria,Osun,Ife North
2849,8a858eb85c1be44c015c1c4b667d25ee,Nigeria,Ogun,Ifo
2850,8a858ecc5a94fab9015aa06814d84c2d,Nigeria,Lagos,Eti-Osa
2851,8a858f0f5bfd79d2015c01cde70242be,Nigeria,Lagos,Ikeja
2852,8a858ebe5908030101591c4e795f7484,Nigeria,Lagos,Ikeja
2853,8a858ea55b58f026015b5b9fe1de7632,Nigeria,Lagos,Alimosho
2854,8a858e125acd7563015ad16a8f964ab1,Nigeria,Oyo,Ibadan North West
2855,8a858edd5c8348c4015c83f5af6d35f1,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
2856,8a858f095c3b2c30015c3b5964a111df,Nigeria,Oyo,Egbeda
2857,8a858f15555455250155640248702794,Nigeria,Ekiti,Ado Ekiti
2858,8a858e10570f2d65015717fcfec44996,Nigeria,Ogun,Shagamu
2859,8a858e875c63d395015c69acee7b23e5,Nigeria,Ogun,Ifo
2860,8a858e875b910dfe015ba4a5adbe3ea5,Nigeria,Lagos,Surulere
2861,8a858f1d5c7db9e2015c7dbe8a2d0254,Nigeria,Delta,Oshimili South
2862,8a858fa257d8223c0157dd6713ec7d05,Nigeria,Oyo,Ibadan South West
2863,8a858f9f5bd99987015bdf4787394f7d,Nigeria,Rivers,Obio/Akpor
2864,8a858ef458d4a52e0158d858eb5d6456,Nigeria,Lagos,Ikeja
2865,8a858f535bf336ac015bf721c64b7bd6,Nigeria,Ogun,Ifo
2866,8a8589045384bd8301539b3e362a79e8,Nigeria,Lagos,Shomolu
2867,8a858e535bab293b015baedbcabf1287,Nigeria,Lagos,Lagos Island
2868,8a858e6f5bfd0431015bfd20c76210d3,Nigeria,Oyo,Ibadan North
2869,8a858f1b5b486da9015b4898c28826e2,Nigeria,Lagos,Ikeja
2870,8a858e725b3424d2015b3427a76103d2,Nigeria,Kaduna,Chikun
2871,8a858e345be813ea015bec75f727092e,Nigeria,Oyo,Ibadan South West
2872,8a858f975c4582c4015c49b8173116fa,United Kingdom,Derry,
2873,8a858eb35ad7c9c7015adaff46eb1fcb,Nigeria,Federal Capital Territory,Gwagwalada
2874,8a858e375bcf8394015bd38ef3877bf3,Nigeria,Ogun,Shagamu
2875,8a858e5b5bd99460015be7d577b04e0d,Nigeria,Lagos,Mushin
2876,8a858f2b5c11cabe015c11ed979718c6,Nigeria,Ogun,Ifo
2877,8a858eac5c451942015c4a8f0ec6028c,Nigeria,Kwara,Ilorin East
2878,8a858e785c8d9167015c913329f1730e,Nigeria,Lagos,Lagos Island
2879,8a858fd95c3b5bca015c405b7f697168,Nigeria,Lagos,Oshodi-Isolo
2880,8a858fb95bd896cc015bd8a2836b06eb,Nigeria,Ogun,Ifo
2881,8a858f275c451af5015c4f1c17f8475c,Nigeria,Lagos,Oshodi-Isolo
2882,8a858f2f54e28d530154e3ead3e95ce9,Nigeria,Lagos,Eti-Osa
2883,8a858fd55ccafbe9015ccb02689f0413,Nigeria,Lagos,Ikorodu
2884,8a858fda5c3b0f1c015c3f39f2644e74,Nigeria,Lagos,Alimosho
2885,8a858e345a13cc50015a181a44d8023e,Nigeria,Kano,Nasarawa
2886,8a858f7b5b103152015b104720d6105d,Nigeria,Lagos,Ikeja
2887,8a858fc55b2548dd015b2fd12423240e,Nigeria,Ogun,Abeokuta South
2888,8a858f6459b2320a0159b23f431f08c6,Nigeria,Lagos,Mushin
2889,8a858fec5ceec886015cef1100012e1e,Nigeria,Kaduna,Chikun
2890,8a858fee5c795f65015c7c54b76f0204,Nigeria,Lagos,Shomolu
2891,8a8589a453bc422d0153c8a17dca5ebc,Nigeria,Lagos,Mushin
2892,8a858e245b680423015b70f89d870827,Nigeria,Oyo,Ibadan South West
2893,8a858eb75c21a2b9015c303f610106b3,Nigeria,Lagos,Shomolu
2894,8a858f265c2187bd015c3125c2e74a19,Nigeria,Lagos,Eti-Osa
2895,8a858f7c5c58ff48015c5905513601e3,Nigeria,Oyo,Egbeda
2896,8a858eac5b3ece95015b3f17c44d57ff,Nigeria,Lagos,Agege
2897,8a858f435b6795c5015b67a6af3910e1,Nigeria,Kwara,Ilorin South
2898,8a858f1c5ca1e2f9015ca1fb029f0b50,Nigeria,Lagos,Lagos Island
2899,8a858e35589c0ac00158afe810434232,Nigeria,Lagos,Lagos Mainland
2900,8a858e185b57cc76015b57e77d890d59,Nigeria,Lagos,Shomolu
2901,8a858e435d37b4ce015d3b2164ed0b00,Nigeria,Lagos,Alimosho
2902,8a858ece5b0142e3015b0591013103be,Nigeria,Kaduna,Chikun
2903,8a858f275c451af5015c589ae56f15bf,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
2904,8a858f375b493337015b551f74831441,Nigeria,Lagos,Eti-Osa
2905,8a8589b953bc23f70153c7bc036a2932,Nigeria,Lagos,Eti-Osa
2906,8a858f265cfa1a64015d04610339125b,Nigeria,Oyo,Lagelu
2907,8a858e3d5c3b5122015c43f776bd4a3a,Nigeria,Lagos,Ajeromi-Ifelodun
2908,8a858ec3582a54e201582e07faf51f0d,Nigeria,Lagos,Surulere
2909,8a858e225a22cf58015a2471b4854027,Nigeria,Lagos,Ojo
2910,8a858fd858e2f19a0158f2bf8b501085,Nigeria,Oyo,Ogbomosho North
2911,8a858e6a5cc6b1aa015cc9618265495f,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
2912,8a858e54577679a90157778168922c23,Nigeria,Lagos,Kosofe
2913,8a858ec75bfd77c4015c00a857466368,Nigeria,Enugu,Enugu South
2914,8a858f255c78552d015c78e0f386678f,Nigeria,Lagos,Eti-Osa
2915,8a858f2c59c89d5a0159ca42dc8c1a40,Nigeria,Lagos,Alimosho
2916,8a858fd3552c756201552d26fb26068d,Nigeria,Lagos,Lagos Island
2917,8a858e5f5a41b97f015a42210e153657,Nigeria,Lagos,Ikeja
2918,8a858e685c174778015c1a1c2b6b557b,Nigeria,Edo,Ikpoba-Okha
2919,8a858e8455f96c1c0155f9bcfd1f0939,Nigeria,Delta,Oshimili South
2920,8a858f61587afbaf015882859cca4b5f,Nigeria,Ogun,Ifo
2921,8a858e0a565e71c401565f18e2630bcb,Nigeria,Lagos,Kosofe
2922,8a858ea9587a961d015885a62b275a8f,Nigeria,Kaduna,Kaduna North
2923,8a858e685adba68e015adc083601467b,Nigeria,Oyo,Iseyin
2924,8a858ee755a0c84a0155c428789463bc,Nigeria,Oyo,Ibadan South West
2925,8a858f725b49c0c0015b4f1f05784037,Nigeria,Lagos,Ikeja
2926,8a858f585cf9d48b015cfa1942b1293e,Nigeria,Federal Capital Territory,Abuja Municipal Area Council (AMAC)
2927,8a858fa257d8223c0157de93b03e51bb,Nigeria,Lagos,Kosofe
2928,8a858e345bd96da8015bda7ce5f33ec9,Nigeria,Lagos,Alimosho
2929,8a858fb15632196901564fd5a8be745b,Nigeria,Kogi,Ajaokuta
2930,8a858f0a56d3ed1f0156d66e2a5373ef,Nigeria,Lagos,Oshodi-Isolo
2931,8a858e585693982b0156adecb6c42cdb,Nigeria,Adamawa,Numan
2932,8a858e6f5c120e66015c12a543a62da6,Nigeria,Lagos,Ifako-Ijaye
2933,8a858f13556665aa01556806aeb3036e,Nigeria,Kwara,Ilorin East
2934,8a858e6a5cc6b1aa015cc90e451e31e0,Nigeria,Niger,Chanchaga
2935,8a858f545c887b44015c8c53080868ac,Nigeria,Kaduna,Zarki
